   112121214 4    -0.1971   -0.0132   -0.0020   -0.0005   -0.0001    0.0000    0.0000    0.0000    0.0000    0.0000
   112121215 4     0.0619    0.0037    0.0004    0.0001    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   112121313 4    -0.0457    0.0003    0.0002    0.0001    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   112121314 4    -0.1599   -0.0009    0.0001    0.0001    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   112121616 4     0.2234    0.0024    0.0004    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   112131213 4   -80.1946   -0.1896   -0.0003    0.0012    0.0004  -80.3161   -0.2030   -0.0022    0.0007    0.0003
   112131214 4     0.2062    0.0037    0.0003    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   112131215 4    -0.2961   -0.0139   -0.0020   -0.0005   -0.0001    0.0000    0.0000    0.0000    0.0000    0.0000
   112131313 4     0.0698    0.0030    0.0004    0.0001    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   112131314 4     0.1761    0.0070    0.0011    0.0003    0.0001    0.0000    0.0000    0.0000    0.0000    0.0000
   112131616 4    -0.1617   -0.0009   -0.0002    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   112141214 4   -79.3321   -0.2020   -0.0018    0.0009    0.0004  -79.4177   -0.2154   -0.0038    0.0004    0.0003
   112141215 4     0.1846    0.0070    0.0009    0.0002    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   112141313 4    -0.0667   -0.0026   -0.0005   -0.0001    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   112141314 4    -0.1714   -0.0069   -0.0011   -0.0003   -0.0001    0.0000    0.0000    0.0000    0.0000    0.0000
   112141616 4     0.1590    0.0003    0.0001    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   112151215 4   -80.4972   -0.2458   -0.0085   -0.0007   -0.0001  -80.3621   -0.2491   -0.0090   -0.0008   -0.0001
   112151313 4     0.1369    0.0049    0.0008    0.0002    0.0001    0.0000    0.0000    0.0000    0.0000    0.0000
   112151314 4     0.2270    0.0080    0.0013    0.0003    0.0001    0.0000    0.0000    0.0000    0.0000    0.0000
   112151616 4    -0.1687   -0.0017   -0.0002    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
